id_alumno,cod_departamento,cod_asignatura,seccion,id_docente
10000227,DA,CYTB60,B,6460
10000228,DA,CYTB55,A,14328
10000228,DA,CYT082,A,6524
10000228,DA,CYTB07,C,6100
10000229,DA,CYTB06,B,3793
10000229,DA,CYT067,B,5980
10000229,DA,CYTB50,B,14328
10000229,DA,CYTB10,C,6367
10000229,DA,CYTB60,A,6460
10000229,DA,CYTB19,A,1165913
10000230,DA,CYTB16,A,6334
10000230,DA,CYTB53,A,5275
10000230,DA,CYTB49,A,5163
10000230,DA,CYTB43,A,5275
10000230,DA,CYT908,A,1196209
10000231,DA,CYTB23,B,6334
10000232,DA,CYTB50,A,14328
10000233,DA,CYTB25,B,6397
10000234,DA,CYTB30,A,4176
10000234,DA,CYTB52,A,434398
10000234,DA,CYTB35,B,4695
10000234,DA,CYT082,A,6524
10000234,DA,CYTB20,A,4695
10000235,DA,CYTB32,A,6040
10000235,DA,CYTB21,A,41336
10000235,DA,CYT113,A,5976
10000235,DA,CYTB26,A,6614
10000235,DA,CYTB27,A,4366
10000236,DA,CYT908,A,1196209
10000236,DA,CYTB33,A,5837
10000236,DA,CYTB26,A,6614
10000236,DA,CYTB58,A,5275
10000237,DA,CYT906,B,5205
10000237,DA,CYTB52,A,434398
10000237,DA,CYTB16,A,6334
10000237,DA,CYTB35,A,4695
10000238,DA,CYTB23,A,6334
10000238,DA,CYTB24,A,4366
10000239,DA,CYT908,A,1196209
10000240,DA,CYTB07,A,4693
10000240,DA,CYTB46,A,3757
10000240,DA,CYTB55,A,4379
10000240,DA,CYTB57,B,4532
10000242,DA,CYTB22,A,62587
10000242,DA,CYT113,B,5976
10000242,DA,CYTB47,A,471994
10000242,DA,CYTB43,A,5275
10000243,DA,CYTB09,A,5333
10000244,DA,CYTB49,B,5163
10000244,DA,CYTB41,A,5239
10000245,DA,CYTB59,B,374772
10000245,DA,CYTB37,B,5206
10000245,DA,CYTB07,A,5942
10000245,DA,CYT906,B,5205
10000246,DA,CYTB48,A,3406
10000246,DA,CYTB10,B,6367
10000246,DA,CYTB37,B,5206
10000246,DA,CYTB09,A,5333
10000247,DA,CYTB60,B,6460
10000248,DA,CYTB16,A,6334
10000248,DA,CYTB33,B,535914
10000248,DA,CYTB34,A,6512
10000248,DA,CYTB15,A,62587
10000248,DA,CYTB57,C,3404829
10000248,DA,CYTB36,A,6875
10000249,DA,CYTB57,A,383064
10000249,DA,CYTB33,B,535914
10000249,DA,CYTB17,A,4366
10000249,DA,CYTB09,A,5333
10000249,DA,CYTB54,A,6367
10000250,DA,CYTB60,B,6460
10000250,DA,CYTB25,A,6397
10000250,DA,CYT067,C,5734
10000250,DA,CYTB45,A,6374
10000251,DA,CYTB45,A,6374
10000251,DA,CYTB58,A,5275
10000251,DA,CYT908,A,1196209
10000251,DA,CYTB16,A,6334
10000251,DA,CYTB50,B,4379
10000252,DA,CYTB50,B,14328
10000252,DA,CYTB33,B,535914
10000253,DA,CYTB37,A,5206
10000253,DA,CYT113,B,5976
10000253,DA,CYTB61,A,4040
10000254,DA,CYTB45,A,6374
10000254,DA,CYTB46,A,3757
10000255,DA,CYTB52,A,434398
10000255,DA,CYTB37,A,5206
10000255,DA,CYTB10,C,6367
10000256,DA,CYTB43,A,5275
10000256,DA,CYTB34,B,434398
10000256,DA,CYT067,B,5980
10000257,DA,CYTB57,B,4532
10000257,DA,CYTB55,A,4379
10000257,DA,CYTB08,C,523950
10000257,DA,CYTB53,A,5275
10000258,DA,CYTB58,A,5275
10000258,DA,CYTB45,A,6374
10000258,DA,CYTP02,A,4414256
10000259,DA,CYTB17,A,4366
10000259,DA,CYTB60,B,6460
10000260,DA,CYTB24,C,4366
10000260,DA,CYTB39,A,6512
10000260,DA,CYTB35,A,4695
10000260,DA,CYTB11,B,4366
10000260,DA,CYTB22,A,6123
10000260,DA,CYTB41,A,5239
10000261,DA,CYTB07,B,41425
10000262,DA,CYTB18,A,4484
10000262,DA,CYTB49,B,5163
10000262,DA,CYTB37,B,5206
10000262,DA,CYTB29,A,5231
10000262,DA,CYTB39,A,6512
10000263,DA,CYT113,A,5976
10000264,DA,CYTB10,A,6367
10000265,DA,CYTB29,A,5231
10000266,DA,CYTB18,A,4484
10000266,DA,CYTB32,B,6040
10000266,DA,CYT906,B,5205
10000266,DA,CYTB13,A,6367
10000267,DA,CYTB48,B,3406
10000268,DA,CYTB19,C,13621
10000269,DA,CYTB19,A,1165913
10000269,DA,CYTB13,A,6367
10000269,DA,CYTP01,C,6239
10000269,DA,CYTB08,A,41336
10000270,DA,CYTB52,A,434398
10000270,DA,CYTB25,C,6397
10000271,DA,CYTB33,B,535914
10000271,DA,CYTB22,B,13621
10000272,DA,CYTB33,B,535914
10000272,DA,CYTB06,A,3793
10000272,DA,CYTB11,A,4366
10000273,DA,CYTB38,B,5837
10000273,DA,CYT067,A,5734
10000274,DA,CYTB33,B,535914
10000274,DA,CYT906,B,5205
10000274,DA,CYTB56,A,4040
10000275,DA,CYTB27,A,4366
10000276,DA,CYTB46,A,3757
10000276,DA,CYTB48,A,3406
10000278,DA,CYTB37,A,5206
10000279,DA,CYTB36,A,6875
10000279,DA,CYTB23,C,6334
10000279,DA,CYTB10,B,6367
10000280,DA,CYTB39,A,6512
10000280,DA,CYTB61,B,4040
10000281,DA,CYTB50,A,14328
10000281,DA,CYTB32,C,6040
10000281,DA,CYTB36,B,6875
10000282,DA,CYTB22,A,6123
10000282,DA,CYTB07,B,5942
10000282,DA,CYTB45,A,6374
10000283,DA,CYT906,A,5972
10000283,DA,CYT748,A,5330
10000284,DA,CYTB25,B,6397
10000284,DA,CYTB14,A,41336
10000284,DA,CYTB39,A,6512
10000284,DA,CYTB47,A,471994
10000285,DA,CYTB52,A,434398
10000285,DA,CYTB06,C,3793
10000285,DA,CYTB32,A,6040
10000286,DA,CYTB55,A,4379
10000286,DA,CYTB06,B,3793
10000286,DA,CYT906,A,5972
10000286,DA,CYT082,A,6524
10000287,DA,CYTB34,A,6512
10000288,DA,CYTB52,A,434398
10000289,DA,CYTB37,A,5206
10000290,DA,CYTB06,A,3793
10000291,DA,CYTB13,A,6367
10000291,DA,CYTB18,A,4484
10000292,DA,CYTB46,A,3757
10000292,DA,CYTB08,C,523950
10000292,DA,CYTB45,A,6374
10000292,DA,CYTB34,A,6512
10000293,DA,CYTB57,A,383064
10000294,DA,CYT067,C,5734
10000294,DA,CYTB49,B,5163
10000294,DA,CYTB55,A,4379
10000294,DA,CYTB46,B,3757
10000295,DA,CYTB36,A,6875
10000295,DA,CYTB24,C,4366
10000295,DA,CYTP02,A,4414256
10000296,DA,CYTB45,A,6374
10000296,DA,CYTB33,A,5837
10000296,DA,CYTB25,C,6397
10000296,DA,CYT082,A,6524
10000296,DA,CYT067,B,5980
10000296,DA,CYTB36,A,6875
10000297,DA,CYTB23,A,6334
10000297,DA,CYTB07,C,5942
10000298,DA,CYTB58,A,5275
10000298,DA,CYTB41,A,5239
10000299,DA,CYTB17,A,4366
10000299,DA,CYTB52,A,434398
10000300,DA,CYTP01,B,1196209
10000300,DA,CYTB39,A,6512
10000302,DA,CYTP02,A,4414256
10000302,DA,CYTB08,A,41336
10000302,DA,CYTP01,A,6680
10000303,DA,CYTB49,B,5163
10000303,DA,CYTB05,B,1123432
10000303,DA,CYTB36,B,6875
10000303,DA,CYTB14,A,41336
10000304,DA,CYTB23,B,6334
10000304,DA,CYTB41,A,5239
10000304,DA,CYTB08,B,523950
10000305,DA,CYTB56,A,4040
10000306,DA,CYTB53,A,5275
10000307,DA,CYTB16,A,6334
10000307,DA,CYTB58,B,5275
10000307,DA,CYTB47,B,471994
10000307,DA,CYTB60,B,6460
10000308,DA,CYT906,B,5205
10000308,DA,CYTP01,C,6239
10000308,DA,CYTB58,A,5275
10000308,DA,CYTB61,A,4040
10000308,DA,CYTB32,B,6040
10000309,DA,CYTB17,A,4366
10000309,DA,CYT113,B,5976
10000310,DA,CYTB20,A,4695
10000310,DA,CYTB45,A,6374
10000310,DA,CYTB05,C,6283922
10000312,DA,CYT748,A,5330
10000312,DA,CYTB27,A,4366
10000312,DA,CYTB22,A,62587
10000312,DA,CYTB25,C,6397
10000313,DA,CYT082,A,6524
10000313,DA,CYTB25,A,6397
10000314,DA,CYTB15,A,62587
10000314,DA,CYTB19,C,13621
10000315,DA,CYTB38,B,5837
10000315,DA,CYTB46,A,3757
10000315,DA,CYTB37,B,5206
10000316,DA,CYTB19,B,6376
10000316,DA,CYTB08,C,523950
10000316,DA,CYTB24,A,4366
10000317,DA,CYTB57,C,3404829
10000317,DA,CYTB23,B,6334
10000318,DA,CYT082,A,6524
10000318,DA,CYTB13,A,6367
10000319,DA,CYTB36,B,6875
10000319,DA,CYTB57,B,4532
10000319,DA,CYT082,A,6524
10000320,DA,CYTB34,B,434398
10000320,DA,CYTB45,B,52161
10000320,DA,CYTB10,A,6367
10000321,DA,CYTB35,B,4695
10000321,DA,CYTB13,A,4693
10000321,DA,CYTB14,A,41336
10000321,DA,CYTB25,C,6397
10000322,DA,CYT748,A,5330
10000324,DA,CYTB22,B,13621
10000325,DA,CYTB08,A,41336
10000325,DA,CYTB36,B,6875
10000325,DA,CYT113,A,5976
10000326,DA,CYTB05,C,6283922
10000326,DA,CYTB47,B,471994
10000327,DA,CYTB27,A,4366
10000328,DA,CYTB10,A,6367
10000328,DA,CYTB35,A,4695
10000328,DA,CYTB08,C,523950
10000328,DA,CYTB58,A,5275
10000328,DA,CYT748,A,5330
10000328,DA,CYTB61,A,4040
10000329,DA,CYTB61,B,4040
10000329,DA,CYTB46,A,3757
10000330,DA,CYTB15,A,2204113
10000330,DA,CYTB11,C,14328
10000330,DA,CYTB60,A,6460
10000331,DA,CYTB35,A,4695
10000332,DA,CYTB61,B,4040
10000332,DA,CYTP02,A,4414256
10000332,DA,CYTB53,A,5275
10000332,DA,CYTB05,B,1123432
10000332,DA,CYTB48,B,3406
10000332,DA,CYTB06,B,3793
10000333,DA,CYT067,A,5734
10000333,DA,CYTB13,A,4693
10000333,DA,CYTB21,C,488503
10000333,DA,CYTB17,A,4366
10000334,DA,CYTB10,C,6367
10000335,DA,CYTB07,C,5942
10000335,DA,CYT906,A,5972
10000335,DA,CYTB45,B,52161
10000336,DA,CYTP02,A,4414256
10000336,DA,CYTB35,A,4695
10000337,DA,CYTB23,C,6334
10000337,DA,CYTP02,A,4414256
10000337,DA,CYTB57,C,3404829
10000337,DA,CYTB46,A,3757
10000338,DA,CYTB34,B,434398
10000339,DA,CYTB24,B,4366
10000339,DA,CYTB21,A,41336
10000339,DA,CYTB08,A,41336
10000339,DA,CYTB36,B,6875
10000340,DA,CYTB59,A,374772
10000341,DA,CYTB25,A,6397
10000341,DA,CYTB13,A,4693
10000341,DA,CYTB24,C,4366
10000343,DA,CYTB45,A,6374
10000343,DA,CYTB13,A,4693
10000344,DA,CYTB60,B,6460
10000344,DA,CYTB36,B,6875
10000344,DA,CYTB34,A,6512
10000345,DA,CYTB32,C,6040
10000346,DA,CYTB11,C,4379
10000346,DA,CYTB35,B,4695
10000347,DA,CYTB15,A,2204113
10000347,DA,CYT906,A,5972
10000348,DA,CYT113,B,5976
10000348,DA,CYTB48,A,3406
10000349,DA,CYTB55,A,4379
10000349,DA,CYTB57,B,4532
10000351,DA,CYTB60,A,6460
10000351,DA,CYTB47,B,471994
10000352,DA,CYT906,A,5972
10000353,DA,CYTB57,C,3404829
10000353,DA,CYTB19,A,1165913
10000353,DA,CYTB36,A,6875
10000353,DA,CYTB25,C,6397
10000354,DA,CYTB20,A,4695
10000354,DA,CYTB22,A,6123
10000355,DA,CYT113,A,5976
10000356,DA,CYTB57,B,4532
10000357,DA,CYTB07,C,6100
10000357,DA,CYTB37,A,5206
10000358,DA,CYTB36,A,6875
10000358,DA,CYTB58,A,5275
10000358,DA,CYTB38,A,5837
10000359,DA,CYTB32,A,6040
10000360,DA,CYTB53,A,5275
10000360,DA,CYTB19,C,13621
10000360,DA,CYTB33,A,5837
10000360,DA,CYTB36,A,6875
10000361,DA,CYTB14,A,41336
10000361,DA,CYTB46,B,3757
10000361,DA,CYTB50,B,4379
10000361,DA,CYT067,A,5734
10000362,DA,CYTB60,A,6460
10000362,DA,CYTB08,B,523950
10000362,DA,CYTB34,B,434398
10000362,DA,CYTB07,A,5942
10000364,DA,CYTB10,B,6367
10000364,DA,CYTB45,B,52161
10000365,DA,CYTB22,B,13621
10000367,DA,CYTB58,A,5275
10000367,DA,CYTB57,A,383064
10000367,DA,CYTB61,A,4040
10000368,DA,CYTB36,B,6875
10000368,DA,CYTB05,C,6283922
10000368,DA,CYTB06,B,3793
10000368,DA,CYTB34,A,6512
10000369,DA,CYTP01,B,1196209
10000369,DA,CYTB57,A,383064
10000370,DA,CYTB17,A,4366
10000371,DA,CYTB21,B,41336
10000371,DA,CYTB50,B,14328
10000372,DA,CYTB37,A,5206
10000372,DA,CYTB19,A,1165913
10000373,DA,CYTB11,A,4366
10000373,DA,CYTB60,B,6460
10000373,DA,CYTB58,A,5275
10000374,DA,CYTB15,A,2204113
10000374,DA,CYTB36,B,6875
10000374,DA,CYTB08,B,523950
10000375,DA,CYTB50,A,14328
10000376,DA,CYTB61,A,4040
10000376,DA,CYTP01,A,6680
10000376,DA,CYTB34,B,434398
10000377,DA,CYTB56,A,4040
10000377,DA,CYTB37,A,5206
10000377,DA,CYTB21,B,41336
10000377,DA,CYTB07,B,41425
10000377,DA,CYTB10,C,6367
10000378,DA,CYTB38,A,5837
10000378,DA,CYTB13,A,4693
10000379,DA,CYTB37,A,5206
10000379,DA,CYTB19,C,13621
10000380,DA,CYTB48,B,3406
10000380,DA,CYTB47,B,471994
10000380,DA,CYTB50,A,4379
10000382,DA,CYTB10,B,6367
10000383,DA,CYTB49,B,5163
10000383,DA,CYTB60,A,6460
10000383,DA,CYT906,B,5205
10000384,DA,CYTB33,A,5837
10000384,DA,CYT067,A,5734
10000384,DA,CYTB36,B,6875
10000385,DA,CYTB38,A,5837
10000385,DA,CYTB15,A,2204113
10000385,DA,CYTB11,B,4366
10000385,DA,CYTB49,A,5163
10000386,DA,CYTB13,A,4693
10000386,DA,CYTB15,A,2204113
10000386,DA,CYTB45,B,52161
10000387,DA,CYTP01,C,6239
10000387,DA,CYTB11,C,14328
10000387,DA,CYTB05,B,1123432
10000388,DA,CYTP01,B,1196209
10000388,DA,CYTB11,A,4366
10000389,DA,CYTB36,B,6875
10000389,DA,CYTB22,A,62587
10000389,DA,CYTP01,B,1196209
10000390,DA,CYTB11,B,4366
10000390,DA,CYT906,A,5972
10000390,DA,CYTB50,B,4379
10000390,DA,CYTB25,A,6397
10000391,DA,CYTB49,A,5163
10000391,DA,CYTB11,C,4379
10000391,DA,CYTB46,A,3757
10000392,DA,CYTB21,C,488503
10000393,DA,CYTB33,A,5837
10000393,DA,CYTB13,A,4693
10000393,DA,CYTB10,C,6367
10000394,DA,CYTB24,A,4366
10000394,DA,CYTB50,B,14328
10000394,DA,CYTB10,A,6367
10000395,DA,CYTB33,A,5837
10000395,DA,CYT906,A,5972
10000396,DA,CYTB05,C,6283922
10000396,DA,CYTB59,A,374772
10000397,DA,CYTB32,C,6040
10000398,DA,CYTB25,B,6397
10000398,DA,CYTB59,A,374772
10000399,DA,CYTB60,A,6460
10000400,DA,CYTB47,B,471994
10000401,DA,CYTB50,A,14328
10000401,DA,CYTB19,A,1165913
10000401,DA,CYTB25,B,6397
10000401,DA,CYTB15,A,62587
10000401,DA,CYTB21,B,41336
10000402,DA,CYTB49,A,5163
10000402,DA,CYTB36,B,6875
10000402,DA,CYTB06,C,3793
10000402,DA,CYTB46,B,3757
10000402,DA,CYTB45,B,52161
10000403,DA,CYTB33,A,5837
10000403,DA,CYTB24,C,4366
10000403,DA,CYTB19,C,13621
10000403,DA,CYTB20,B,4695
10000404,DA,CYTB38,A,5837
10000405,DA,CYTB07,A,4693
10000405,DA,CYTB50,A,4379
10000405,DA,CYTB60,B,6460
10000406,DA,CYT067,B,5980
10000406,DA,CYTB07,C,5942
10000407,DA,CYTP01,A,6680
10000407,DA,CYTB05,B,1123432
10000407,DA,CYTB20,A,4695
10000408,DA,CYTB49,A,5163
10000408,DA,CYTB38,A,5837
10000410,DA,CYTB23,A,6334
10000412,DA,CYTB13,A,4693
10000412,DA,CYT067,A,5734
10000412,DA,CYTB24,A,4366
10000412,DA,CYTB32,B,6040
10000412,DA,CYTB50,A,4379
10000413,DA,CYTB46,B,3757
10000413,DA,CYTB25,C,6397
10000414,DA,CYT113,B,5976
10000416,DA,CYTP01,C,6239
10000417,DA,CYTB19,A,1165913
10000417,DA,CYTB34,A,6512
10000417,DA,CYTB36,B,6875
10000417,DA,CYTB32,A,6040
10000418,DA,CYTB61,A,4040
10000419,DA,CYTB56,A,4040
10000419,DA,CYTB38,B,5837
10000420,DA,CYTB61,B,4040
10000420,DA,CYTB21,B,41336
10000420,DA,CYTB48,B,3406
10000420,DA,CYTB45,B,52161
10000420,DA,CYT113,A,5976
10000422,DA,CYTB33,A,5837
10000423,DA,CYTB15,A,2204113
10000423,DA,CYTB38,A,5837
10000425,DA,CYT113,B,5976
10000425,DA,CYTB24,C,4366
10000425,DA,CYTB57,C,3404829
10000425,DA,CYTB38,B,5837
10000425,DA,CYTB11,C,14328
10000427,DA,CYTB13,A,4693
10000427,DA,CYTB22,A,6123
10000428,DA,CYTB37,A,5206
10000428,DA,CYTB15,A,62587
10000429,DA,CYTB23,C,6334
10000430,DA,CYTB08,B,523950
10000430,DA,CYT067,B,5980
10000432,DA,CYTB60,A,6460
10000432,DA,CYTB22,B,13621
10000433,DA,CYTB45,B,52161
10000433,DA,CYTB61,A,4040
10000434,DA,CYTB06,B,3793
10000434,DA,CYTB50,B,14328
10000434,DA,CYTB48,B,3406
10000434,DA,CYTB23,A,6334
10000435,DA,CYTB49,B,5163
10000436,DA,CYTB22,A,6123
10000436,DA,CYTB37,B,5206
10000436,DA,CYTB21,A,41336
10000436,DA,CYTB49,A,5163
10000437,DA,CYTP01,A,6680
10000437,DA,CYTB47,B,471994
10000439,DA,CYT067,C,5734
10000440,DA,CYTB49,A,5163
10000440,DA,CYT113,B,5976
10000441,DA,CYTB38,A,5837
10000441,DA,CYT067,C,5734
10000441,DA,CYTB45,B,52161
10000443,DA,CYTB37,A,5206
10000444,DA,CYTB21,C,488503
10000444,DA,CYTB35,B,4695
10000444,DA,CYTB25,A,6397
10000445,DA,CYTP01,C,6239
10000446,DA,CYTB21,B,41336
10000447,DA,CYTB19,B,6376
10000447,DA,CYTB13,A,4693
10000447,DA,CYTB45,B,52161
10000447,DA,CYTB25,B,6397
10000448,DA,CYTB21,B,41336
10000448,DA,CYTB15,A,62587
10000449,DA,CYTB22,B,13621
10000449,DA,CYTB47,B,471994
10000449,DA,CYTB21,A,41336
10000450,DA,CYTB38,B,5837
10000450,DA,CYTB05,C,6283922
10000451,DA,CYT067,A,5734
10000451,DA,CYTB10,A,6367
10000451,DA,CYTB50,A,4379
10000452,DA,CYTB21,C,488503
10000453,DA,CYTB32,C,6040
10000453,DA,CYTB37,A,5206
10000454,DA,CYTB48,B,3406
10000455,DA,CYTP01,A,6680
10000458,DA,CYTB60,A,6460
10000459,DA,CYTB57,A,383064
10000460,DA,CYTB24,B,4366
10000460,DA,CYTB58,A,5275
10000460,DA,CYTB56,A,4040
10000460,DA,CYTB21,B,41336
10000462,DA,CYTB08,A,41336
10000463,DA,CYTB48,B,3406
10000463,DA,CYTB11,C,4379
10000464,DA,CYTB10,B,6367
10000465,DA,CYTB34,B,434398
10000465,DA,CYTB05,B,1123432
10000467,DA,CYTB10,C,6367
10000468,DA,CYTB11,A,4366
10000468,DA,CYTB46,A,3757
10000468,DA,CYT113,A,5976
10000468,DA,CYTP01,C,6239
10000469,DA,CYTB15,A,2204113
10000469,DA,CYTB49,A,5163
10000470,DA,CYTB34,B,434398
10000471,DA,CYT067,C,5734
10000471,DA,CYTB46,B,3757
10000473,DA,CYTB11,B,4366
10000474,DA,CYTB48,B,3406
10000475,DA,CYTB60,B,6460
10000475,DA,CYTB25,B,6397
10000476,DA,CYTB11,C,14328
10000476,DA,CYTB19,B,6376
10000477,DA,CYTB56,A,4040
10000477,DA,CYTB24,A,4366
10000477,DA,CYTB34,A,6512
10000477,DA,CYTB22,A,62587
10000478,DA,CYTB15,A,62587
10000480,DA,CYTB10,B,6367
10000480,DA,CYTB34,A,6512
10000480,DA,CYTB56,A,4040
10000480,DA,CYTB61,A,4040
10000480,DA,CYTB05,C,6283922
10000481,DA,CYTB35,B,4695
10000482,DA,CYTB06,A,3793
10000483,DA,CYTB20,B,4695
10000484,DA,CYTB58,B,5275
10000485,DA,CYTB22,A,6123
10000485,DA,CYTB23,C,6334
10000486,DA,CYTB11,C,4379
10000486,DA,CYTB35,B,4695
10000486,DA,CYTB58,B,5275
10000487,DA,CYTB11,A,4366
10000487,DA,CYTB22,A,62587
10000487,DA,CYTB57,C,3404829
10000488,DA,CYTB38,B,5837
10000488,DA,CYTB48,B,3406
10000489,DA,CYTB46,B,3757
10000489,DA,CYTB19,C,13621
10000489,DA,CYTB08,C,523950
10000489,DA,CYTB58,A,5275
10000490,DA,CYTB08,B,523950
10000490,DA,CYTB24,B,4366
10000490,DA,CYTB47,A,471994
10000491,DA,CYTB05,B,1123432
10000491,DA,CYT067,B,5980
10000492,DA,CYTB47,A,471994
10000492,DA,CYTB49,A,5163
10000493,DA,CYTB32,B,6040
10000494,DA,CYTB34,B,434398
10000494,DA,CYTB10,C,6367
10000494,DA,CYTB20,A,4695
10000495,DA,CYTB08,C,523950
10000495,DA,CYTB37,B,5206
10000496,DA,CYTB20,B,4695
10000496,DA,CYTB49,A,5163
10000497,DA,CYTB47,A,471994
10000497,DA,CYTB22,A,62587
10000498,DA,CYTB19,B,6376
10000499,DA,CYTB15,A,2204113
10000499,DA,CYTB57,B,4532
10000499,DA,CYTB13,A,4693
10000500,DA,CYTB25,A,6397
10000500,DA,CYTB19,A,1165913
10000501,DA,CYTB10,B,6367
10000501,DA,CYTB37,B,5206
10000502,DA,CYTB08,A,41336
10000503,DA,CYTB10,C,6367
10000503,DA,CYTB56,A,4040
10000504,DA,CYTB11,B,4366
10000505,DA,CYTB23,A,6334
10000505,DA,CYTB37,B,5206
10000506,DA,CYTB38,B,5837
10000506,DA,CYTB61,B,4040
10000507,DA,CYTB05,C,6283922
10000507,DA,CYTB58,B,5275
10000508,DA,CYTB35,A,4695
10000508,DA,CYT067,A,5734
10000510,DA,CYTB15,A,62587
10000510,DA,CYTB47,A,471994
10000510,DA,CYTB46,B,3757
10000510,DA,CYTB24,C,4366
10000510,DA,CYTP01,B,1196209
10000511,DA,CYTB21,B,41336
10000512,DA,CYTB57,A,383064
10000514,DA,CYTB11,C,14328
10000514,DA,CYTB38,B,5837
10000514,DA,CYTP01,B,1196209
10000514,DA,CYTB22,B,13621
10000515,DA,CYTB60,B,6460
10000515,DA,CYTB19,C,13621
10000515,DA,CYTB23,C,6334
10000515,DA,CYTB20,A,4695
10000516,DA,CYTB21,B,41336
10000516,DA,CYTB10,A,6367
10000516,DA,CYTB59,B,374772
10000517,DA,CYTP01,B,1196209
10000518,DA,CYTB25,B,6397
10000518,DA,CYTB35,A,4695
10000519,DA,CYTB24,B,4366
10000519,DA,CYTB20,B,4695
10000520,DA,CYT113,A,5976
10000521,DA,CYTB07,C,6100
10000522,DA,CYTB11,C,4379
10000523,DA,CYTB22,A,6123
10000523,DA,CYTB08,C,523950
10000524,DA,CYTB06,C,3793
10000524,DA,CYTB59,B,374772
10000525,DA,CYTB47,A,471994
10000525,DA,CYTB19,B,6376
10000525,DA,CYTP01,A,6680
10000526,DA,CYTB08,B,523950
10000528,DA,CYTB59,B,374772
10000529,DA,CYTB38,B,5837
10000529,DA,CYTB20,B,4695
10000529,DA,CYTB57,B,4532
10000529,DA,CYTB10,B,6367
10000530,DA,CYTB11,B,4366
10000531,DA,CYTB07,A,4693
10000533,DA,CYTB46,B,3757
10000534,DA,CYT067,C,5734
10000535,DA,CYTB21,B,41336
10000537,DA,CYTB19,A,1165913
10000537,DA,CYTB23,A,6334
10000538,DA,CYTB11,C,4379
10000540,DA,CYTB19,B,6376
10000540,DA,CYT113,A,5976
10000540,DA,CYTB35,B,4695
10000540,DA,CYTB50,A,14328
10000541,DA,CYTB50,B,14328
10000541,DA,CYT067,C,5734
10000541,DA,CYTB57,A,383064
10000541,DA,CYTB37,B,5206
10000542,DA,CYTB25,C,6397
10000544,DA,CYTB08,B,523950
10000544,DA,CYT113,B,5976
10000545,DA,CYTP01,C,6239
10000545,DA,CYTB19,C,13621
10000546,DA,CYTB50,B,4379
10000546,DA,CYTB57,B,4532
10000546,DA,CYTB08,C,523950
10000547,DA,CYTB19,A,1165913
10000548,DA,CYT067,A,5734
10000548,DA,CYTB57,C,3404829
10000548,DA,CYTB06,B,3793
10000549,DA,CYTB35,A,4695
10000549,DA,CYTB24,B,4366
10000551,DA,CYTB06,B,3793
10000551,DA,CYTB34,B,434398
10000551,DA,CYTB05,A,1509649
10000552,DA,CYTB57,A,383064
10000553,DA,CYTB06,A,3793
10000554,DA,CYTB57,B,4532
10000554,DA,CYTB13,A,4693
10000554,DA,CYTB49,B,5163
10000555,DA,CYTB59,B,374772
10000555,DA,CYTP01,B,1196209
10000555,DA,CYTB32,C,6040
10000556,DA,CYTB46,B,3757
10000556,DA,CYTB59,B,374772
10000557,DA,CYTB25,A,6397
10000559,DA,CYTB15,A,62587
10000559,DA,CYTB24,A,4366
10000560,DA,CYTB46,B,3757
10000560,DA,CYTB05,A,1509649
10000561,DA,CYTB25,C,6397
10000562,DA,CYTP01,A,6680
10000562,DA,CYTB58,B,5275
10000562,DA,CYTB32,A,6040
10000565,DA,CYTB46,B,3757
10000565,DA,CYTB32,B,6040
10000566,DA,CYTB19,B,6376
10000567,DA,CYTB20,B,4695
10000567,DA,CYTB50,B,4379
10000567,DA,CYTP01,A,6680
10000568,DA,CYTB46,B,3757
10000568,DA,CYTB61,A,4040
10000569,DA,CYT067,C,5734
10000569,DA,CYTB35,A,4695
10000569,DA,CYTB15,A,2204113
10000569,DA,CYTP01,B,1196209
10000570,DA,CYT113,B,5976
10000571,DA,CYTB06,C,3793
10000571,DA,CYTB25,B,6397
10000571,DA,CYTB20,B,4695
10000572,DA,CYTB15,A,2204113
10000573,DA,CYTB10,C,6367
10000573,DA,CYTB59,B,374772
10000573,DA,CYTB11,C,14328
10000573,DA,CYTB32,C,6040
10000574,DA,CYTB08,B,523950
10000574,DA,CYTP01,C,6239
10000576,DA,CYTB46,B,3757
10000576,DA,CYTB58,B,5275
10000576,DA,CYTB35,A,4695
10000576,DA,CYTB20,A,4695
10000578,DA,CYTB08,C,523950
10000580,DA,CYTB23,C,6334
10000581,DA,CYTP01,C,6239
10000581,DA,CYTB06,A,3793
10000582,DA,CYTB23,A,6334
10000582,DA,CYTB11,B,4366
10000582,DA,CYTB24,C,4366
10000583,DA,CYTB20,B,4695
10000583,DA,CYTB11,C,4379
10000583,DA,CYTB35,B,4695
10000584,DA,CYTB07,A,5942
10000585,DA,CYTB20,B,4695
10000586,DA,CYTB08,A,41336
10000588,DA,CYT113,B,5976
10000589,DA,CYTB08,B,523950
10000589,DA,CYTB34,B,434398
10000590,DA,CYTB19,C,13621
10000590,DA,CYTB24,B,4366
10000590,DA,CYTB11,A,4366
10000591,DA,CYTB59,B,374772
10000592,DA,CYTB61,B,4040
10000593,DA,CYT113,B,5976
10000597,DA,CYTB20,A,4695
10000597,DA,CYTB25,C,6397
10000597,DA,CYTB57,A,383064
10000597,DA,CYTB46,B,3757
10000598,DA,CYTB25,A,6397
10000598,DA,CYTB21,B,41336
10000598,DA,CYTB34,B,434398
